grid_row,grid_col,lat,lon,current_u,current_v,wind_speed_knots
57,42,-73.8514,-34.3243,-0.448,-0.588,11.4
57,43,-73.8514,-34.1892,0.027,0.061,8.1
57,44,-73.8514,-34.0541,0.171,-0.311,14.1
57,45,-73.8514,-33.9189,0.255,-0.346,22.5
57,46,-73.8514,-33.7838,0.717,-0.269,16.4
57,47,-73.8514,-33.6486,0.374,-0.33,22.6
57,48,-73.8514,-33.5135,0.126,-0.089,8.9
57,49,-73.8514,-33.3784,0.553,-0.16,8.3
57,50,-73.8514,-33.2432,0.736,-0.088,16.5
57,51,-73.8514,-33.1081,-0.471,0.073,14.3
57,52,-73.8514,-32.973,0.777,-0.213,18.2
57,53,-73.8514,-32.8378,-0.388,-0.349,20.9
57,54,-73.8514,-32.7027,0.559,-0.434,20.0
57,55,-73.8514,-32.5676,-0.136,-0.251,23.8
57,56,-73.8514,-32.4324,-0.328,0.142,13.0
57,57,-73.8514,-32.2973,0.072,0.157,9.1
57,58,-73.8514,-32.1622,0.337,0.067,16.0
57,59,-73.8514,-32.027,-0.005,-0.366,7.2
57,60,-73.8514,-31.8919,-0.429,-0.012,10.8
57,61,-73.8514,-31.7568,0.279,-0.029,9.2
57,62,-73.8514,-31.6216,0.673,-0.116,12.9
57,63,-73.8514,-31.4865,-0.002,-0.05,7.2
57,64,-73.8514,-31.3514,-0.219,-0.108,5.6
57,65,-73.8514,-31.2162,0.075,-0.035,18.1
57,66,-73.8514,-31.0811,-0.437,0.116,17.2
57,67,-73.8514,-30.9459,0.567,-0.49,19.2
57,68,-73.8514,-30.8108,0.574,0.15,18.2
57,69,-73.8514,-30.6757,0.264,-0.464,7.3
57,70,-73.8514,-30.5405,-0.041,-0.533,10.8
57,71,-73.8514,-30.4054,0.54,0.376,7.6
57,72,-73.8514,-30.2703,0.221,0.357,21.9
57,73,-73.8514,-30.1351,0.574,-0.54,19.9
57,74,-73.8514,-30.0,0.321,-0.157,9.0
58,0,-73.9189,-40.0,0.52,-0.414,11.8
58,1,-73.9189,-39.8649,0.278,-0.115,24.3
58,2,-73.9189,-39.7297,0.038,0.23,16.9
58,3,-73.9189,-39.5946,0.745,0.351,21.0
58,4,-73.9189,-39.4595,0.203,0.034,10.3
58,5,-73.9189,-39.3243,0.287,-0.246,9.2
58,6,-73.9189,-39.1892,-0.213,0.003,20.7
58,7,-73.9189,-39.0541,0.313,-0.288,18.7
58,8,-73.9189,-38.9189,0.243,0.31,18.6
58,9,-73.9189,-38.7838,-0.26,0.27,16.1
58,10,-73.9189,-38.6486,-0.423,-0.042,16.3
58,11,-73.9189,-38.5135,0.286,-0.275,19.7
58,12,-73.9189,-38.3784,0.493,-0.307,10.4
58,13,-73.9189,-38.2432,0.18,-0.567,12.1
58,14,-73.9189,-38.1081,-0.205,0.216,22.4
58,15,-73.9189,-37.973,0.366,-0.15,11.2
58,16,-73.9189,-37.8378,-0.396,-0.275,15.9
58,17,-73.9189,-37.7027,0.074,-0.129,19.1
58,18,-73.9189,-37.5676,-0.288,0.219,25.0
58,19,-73.9189,-37.4324,-0.26,-0.475,13.7
58,20,-73.9189,-37.2973,-0.237,0.258,13.6
58,21,-73.9189,-37.1622,0.003,0.298,21.9
58,22,-73.9189,-37.027,-0.434,0.347,21.1
58,23,-73.9189,-36.8919,0.017,-0.203,19.6
58,24,-73.9189,-36.7568,0.165,-0.383,14.3
58,25,-73.9189,-36.6216,0.128,-0.226,11.5
58,26,-73.9189,-36.4865,-0.002,-0.267,17.2
58,27,-73.9189,-36.3514,0.591,-0.424,22.5
58,28,-73.9189,-36.2162,-0.311,0.007,22.7
58,29,-73.9189,-36.0811,0.157,-0.123,7.2
58,30,-73.9189,-35.9459,-0.419,0.266,13.6
58,31,-73.9189,-35.8108,-0.407,-0.568,14.3
58,32,-73.9189,-35.6757,0.246,0.044,24.6
58,33,-73.9189,-35.5405,0.236,0.163,18.6
58,34,-73.9189,-35.4054,0.641,0.159,13.1
58,35,-73.9189,-35.2703,0.225,0.286,5.5
58,36,-73.9189,-35.1351,0.748,0.129,16.3
58,37,-73.9189,-35.0,-0.437,0.328,6.9
58,38,-73.9189,-34.8649,-0.373,-0.267,21.7
58,39,-73.9189,-34.7297,-0.443,-0.097,20.1
58,40,-73.9189,-34.5946,-0.259,-0.586,14.2
58,41,-73.9189,-34.4595,0.204,-0.593,13.6
58,42,-73.9189,-34.3243,0.339,-0.36,22.9
58,43,-73.9189,-34.1892,-0.441,-0.499,10.8
58,44,-73.9189,-34.0541,0.73,-0.34,10.0
58,45,-73.9189,-33.9189,0.595,-0.423,23.8
58,46,-73.9189,-33.7838,-0.114,-0.571,21.2
58,47,-73.9189,-33.6486,-0.4,0.309,21.4
58,48,-73.9189,-33.5135,-0.279,-0.592,8.9
58,49,-73.9189,-33.3784,-0.335,0.136,7.9
58,50,-73.9189,-33.2432,-0.34,-0.448,5.5
58,51,-73.9189,-33.1081,0.174,0.312,9.7
58,52,-73.9189,-32.973,-0.18,0.293,20.5
58,53,-73.9189,-32.8378,-0.034,0.054,9.8
58,54,-73.9189,-32.7027,0.786,0.072,19.6
58,55,-73.9189,-32.5676,0.39,-0.595,10.0
58,56,-73.9189,-32.4324,0.734,0.385,12.9
58,57,-73.9189,-32.2973,-0.315,0.278,24.7
58,58,-73.9189,-32.1622,-0.003,0.295,9.9
58,59,-73.9189,-32.027,0.221,0.059,12.5
58,60,-73.9189,-31.8919,-0.4,-0.255,11.0
58,61,-73.9189,-31.7568,-0.495,0.294,7.2
58,62,-73.9189,-31.6216,0.372,-0.308,14.8
58,63,-73.9189,-31.4865,0.334,-0.037,12.6
58,64,-73.9189,-31.3514,0.034,-0.5,18.9
58,65,-73.9189,-31.2162,0.137,0.322,21.4
58,66,-73.9189,-31.0811,0.04,-0.459,15.9
58,67,-73.9189,-30.9459,-0.469,-0.375,5.6
58,68,-73.9189,-30.8108,-0.064,-0.042,17.4
58,69,-73.9189,-30.6757,-0.27,0.164,6.1
58,70,-73.9189,-30.5405,-0.372,0.019,17.3
58,71,-73.9189,-30.4054,0.744,-0.368,18.7
58,72,-73.9189,-30.2703,0.279,-0.599,9.0
58,73,-73.9189,-30.1351,0.447,0.157,21.4
58,74,-73.9189,-30.0,-0.09,0.385,23.2
59,0,-73.9865,-40.0,0.011,0.21,21.3
59,1,-73.9865,-39.8649,-0.192,-0.14,11.1
59,2,-73.9865,-39.7297,-0.374,0.304,16.7
59,3,-73.9865,-39.5946,-0.267,-0.19,23.3
59,4,-73.9865,-39.4595,0.537,-0.075,11.4
59,5,-73.9865,-39.3243,0.381,-0.123,21.4
59,6,-73.9865,-39.1892,0.211,-0.152,5.2
59,7,-73.9865,-39.0541,0.118,0.175,5.1
59,8,-73.9865,-38.9189,0.699,-0.073,20.2
59,9,-73.9865,-38.7838,-0.405,-0.283,20.2
59,10,-73.9865,-38.6486,-0.135,-0.342,20.8
59,11,-73.9865,-38.5135,-0.045,-0.562,23.6
59,12,-73.9865,-38.3784,0.517,-0.017,7.4
59,13,-73.9865,-38.2432,0.79,-0.37,9.6
59,14,-73.9865,-38.1081,-0.187,-0.452,23.1
59,15,-73.9865,-37.973,0.637,0.054,8.5
59,16,-73.9865,-37.8378,0.58,0.081,18.6
59,17,-73.9865,-37.7027,-0.208,0.152,15.6
59,18,-73.9865,-37.5676,0.019,-0.096,6.7
59,19,-73.9865,-37.4324,0.033,0.294,10.7
59,20,-73.9865,-37.2973,0.772,0.336,15.4
59,21,-73.9865,-37.1622,-0.265,0.207,22.0
59,22,-73.9865,-37.027,0.539,0.036,19.2
59,23,-73.9865,-36.8919,-0.066,-0.296,17.4
59,24,-73.9865,-36.7568,0.45,0.383,14.9
59,25,-73.9865,-36.6216,0.046,-0.326,11.0
59,26,-73.9865,-36.4865,0.252,-0.397,7.4
59,27,-73.9865,-36.3514,0.582,-0.158,13.2
59,28,-73.9865,-36.2162,0.545,-0.543,5.6
59,29,-73.9865,-36.0811,0.626,0.378,9.2
59,30,-73.9865,-35.9459,-0.422,-0.012,13.6
59,31,-73.9865,-35.8108,0.4,-0.043,13.4
59,32,-73.9865,-35.6757,-0.318,0.056,5.9
59,33,-73.9865,-35.5405,0.041,-0.103,16.8
59,34,-73.9865,-35.4054,0.213,-0.568,16.0
59,35,-73.9865,-35.2703,0.024,0.012,6.6
59,36,-73.9865,-35.1351,0.175,0.116,23.9
59,37,-73.9865,-35.0,0.795,-0.183,7.0
59,38,-73.9865,-34.8649,-0.324,0.157,22.1
59,39,-73.9865,-34.7297,0.378,-0.373,5.0
59,40,-73.9865,-34.5946,0.015,-0.379,22.6
59,41,-73.9865,-34.4595,-0.327,-0.439,5.4
59,42,-73.9865,-34.3243,-0.294,-0.228,20.2
59,43,-73.9865,-34.1892,0.734,0.247,12.2
59,44,-73.9865,-34.0541,0.643,0.228,19.8
59,45,-73.9865,-33.9189,0.679,-0.217,13.0
59,46,-73.9865,-33.7838,0.789,-0.011,6.4
59,47,-73.9865,-33.6486,-0.229,0.121,20.4
59,48,-73.9865,-33.5135,-0.038,-0.359,6.4
59,49,-73.9865,-33.3784,0.37,-0.432,23.4
59,50,-73.9865,-33.2432,0.129,0.372,6.0
59,51,-73.9865,-33.1081,0.044,0.018,14.6
59,52,-73.9865,-32.973,-0.035,0.381,19.5
59,53,-73.9865,-32.8378,0.272,-0.262,12.9
59,54,-73.9865,-32.7027,0.248,0.103,9.3
59,55,-73.9865,-32.5676,-0.29,-0.377,20.2
59,56,-73.9865,-32.4324,0.113,-0.339,20.7
59,57,-73.9865,-32.2973,0.22,-0.088,23.5
59,58,-73.9865,-32.1622,0.241,-0.28,12.5
59,59,-73.9865,-32.027,-0.227,-0.432,15.1
59,60,-73.9865,-31.8919,0.465,-0.337,12.3
59,61,-73.9865,-31.7568,-0.467,-0.564,10.1
59,62,-73.9865,-31.6216,-0.039,0.104,20.0
59,63,-73.9865,-31.4865,0.514,-0.108,11.8
59,64,-73.9865,-31.3514,0.233,-0.506,13.6
59,65,-73.9865,-31.2162,-0.16,-0.428,13.1
59,66,-73.9865,-31.0811,0.403,-0.497,19.3
59,67,-73.9865,-30.9459,0.238,0.013,23.4
59,68,-73.9865,-30.8108,0.535,-0.506,18.3
59,69,-73.9865,-30.6757,0.456,0.154,14.4
59,70,-73.9865,-30.5405,0.293,-0.579,20.6
59,71,-73.9865,-30.4054,0.135,-0.351,17.8
59,72,-73.9865,-30.2703,-0.327,0.291,6.2
59,73,-73.9865,-30.1351,-0.16,0.119,6.9
59,74,-73.9865,-30.0,0.045,-0.527,5.8
60,0,-74.0541,-40.0,0.279,0.221,14.1
60,1,-74.0541,-39.8649,0.168,-0.107,21.5
60,2,-74.0541,-39.7297,-0.125,0.247,11.3
60,3,-74.0541,-39.5946,-0.492,0.001,12.7
60,4,-74.0541,-39.4595,0.145,0.082,23.2
60,5,-74.0541,-39.3243,-0.129,0.394,21.7
60,6,-74.0541,-39.1892,0.455,-0.368,18.3
60,7,-74.0541,-39.0541,-0.469,0.024,10.3
60,8,-74.0541,-38.9189,0.26,-0.14,7.3
60,9,-74.0541,-38.7838,0.724,-0.561,5.3
60,10,-74.0541,-38.6486,-0.273,-0.586,7.1
60,11,-74.0541,-38.5135,0.113,-0.481,10.9
60,12,-74.0541,-38.3784,-0.381,0.049,16.0
60,13,-74.0541,-38.2432,0.313,-0.033,6.3
60,14,-74.0541,-38.1081,0.216,-0.047,7.7
60,15,-74.0541,-37.973,0.03,-0.568,8.6
60,16,-74.0541,-37.8378,0.178,-0.131,17.6
60,17,-74.0541,-37.7027,0.666,0.325,17.3
60,18,-74.0541,-37.5676,-0.245,-0.202,16.0
60,19,-74.0541,-37.4324,-0.471,0.025,10.0
60,20,-74.0541,-37.2973,0.62,0.18,12.4
60,21,-74.0541,-37.1622,0.25,0.184,6.9
60,22,-74.0541,-37.027,0.658,-0.081,9.5
60,23,-74.0541,-36.8919,0.276,0.258,23.0
60,24,-74.0541,-36.7568,0.553,-0.209,24.6
60,25,-74.0541,-36.6216,0.059,0.289,18.0
60,26,-74.0541,-36.4865,0.475,-0.36,23.3
60,27,-74.0541,-36.3514,0.687,-0.32,17.9
60,28,-74.0541,-36.2162,0.244,-0.547,5.7
60,29,-74.0541,-36.0811,-0.265,0.196,24.9
60,30,-74.0541,-35.9459,-0.151,-0.183,7.0
60,31,-74.0541,-35.8108,-0.242,-0.371,18.7
60,32,-74.0541,-35.6757,-0.179,-0.368,10.1
60,33,-74.0541,-35.5405,-0.102,0.301,12.8
60,34,-74.0541,-35.4054,0.222,0.234,17.9
60,35,-74.0541,-35.2703,0.264,-0.046,13.7
60,36,-74.0541,-35.1351,0.054,0.016,10.0
60,37,-74.0541,-35.0,0.3,-0.126,11.7
60,38,-74.0541,-34.8649,-0.394,-0.208,11.8
60,39,-74.0541,-34.7297,-0.386,0.315,24.2
60,40,-74.0541,-34.5946,-0.277,-0.474,21.0
60,41,-74.0541,-34.4595,0.174,-0.182,14.2
60,42,-74.0541,-34.3243,-0.222,-0.255,9.0
60,43,-74.0541,-34.1892,-0.132,-0.102,21.2
60,44,-74.0541,-34.0541,0.02,-0.142,8.1
60,45,-74.0541,-33.9189,0.555,-0.081,9.2
60,46,-74.0541,-33.7838,-0.482,-0.46,12.3
60,47,-74.0541,-33.6486,0.344,-0.087,22.6
60,48,-74.0541,-33.5135,0.37,-0.358,7.6
60,49,-74.0541,-33.3784,0.538,-0.416,7.4
60,50,-74.0541,-33.2432,0.713,-0.535,14.9
60,51,-74.0541,-33.1081,-0.474,0.163,10.5
60,52,-74.0541,-32.973,-0.3,-0.173,16.4
60,53,-74.0541,-32.8378,0.652,0.027,14.0
60,54,-74.0541,-32.7027,0.096,0.128,13.7
60,55,-74.0541,-32.5676,0.234,0.079,7.2
60,56,-74.0541,-32.4324,0.362,-0.129,7.8
60,57,-74.0541,-32.2973,0.383,-0.212,21.4
60,58,-74.0541,-32.1622,0.711,-0.224,22.7
60,59,-74.0541,-32.027,0.796,0.04,9.7
60,60,-74.0541,-31.8919,0.436,-0.105,7.3
60,61,-74.0541,-31.7568,-0.127,0.249,6.1
60,62,-74.0541,-31.6216,0.644,0.275,17.2
60,63,-74.0541,-31.4865,-0.436,-0.429,19.3
60,64,-74.0541,-31.3514,-0.2,-0.464,12.5
60,65,-74.0541,-31.2162,0.667,0.03,18.6
60,66,-74.0541,-31.0811,-0.167,-0.299,19.3
60,67,-74.0541,-30.9459,-0.213,-0.581,23.7
60,68,-74.0541,-30.8108,-0.32,0.289,6.3
60,69,-74.0541,-30.6757,0.617,-0.373,8.8
60,70,-74.0541,-30.5405,0.15,0.329,6.4
60,71,-74.0541,-30.4054,0.377,0.117,22.4
60,72,-74.0541,-30.2703,-0.189,0.163,20.9
60,73,-74.0541,-30.1351,0.485,-0.399,16.5
60,74,-74.0541,-30.0,0.488,-0.366,6.7
61,0,-74.1216,-40.0,-0.094,-0.079,10.5
61,1,-74.1216,-39.8649,0.034,-0.428,11.0
61,2,-74.1216,-39.7297,-0.227,-0.295,16.2
61,3,-74.1216,-39.5946,0.77,-0.279,10.2
61,4,-74.1216,-39.4595,0.339,-0.44,6.5
61,5,-74.1216,-39.3243,0.715,-0.395,19.6
61,6,-74.1216,-39.1892,-0.106,0.189,11.0
61,7,-74.1216,-39.0541,0.516,-0.433,14.0
61,8,-74.1216,-38.9189,0.496,-0.572,7.6
61,9,-74.1216,-38.7838,0.399,0.029,21.1
61,10,-74.1216,-38.6486,0.755,0.376,16.3
61,11,-74.1216,-38.5135,0.012,-0.269,23.0
61,12,-74.1216,-38.3784,-0.33,-0.481,14.9
61,13,-74.1216,-38.2432,0.373,-0.03,23.8
61,14,-74.1216,-38.1081,0.448,0.306,22.8
61,15,-74.1216,-37.973,0.248,0.184,16.5
61,16,-74.1216,-37.8378,-0.231,0.023,23.7
61,17,-74.1216,-37.7027,0.156,-0.285,11.5
61,18,-74.1216,-37.5676,-0.094,-0.058,12.3
61,19,-74.1216,-37.4324,0.056,-0.509,5.9
61,20,-74.1216,-37.2973,0.339,0.079,16.8
61,21,-74.1216,-37.1622,0.469,0.125,19.4
61,22,-74.1216,-37.027,-0.198,0.365,20.5
61,23,-74.1216,-36.8919,0.027,-0.34,8.0
61,24,-74.1216,-36.7568,-0.15,-0.582,13.9
61,25,-74.1216,-36.6216,-0.242,-0.054,8.5
61,26,-74.1216,-36.4865,0.518,0.107,18.2
61,27,-74.1216,-36.3514,0.682,0.19,8.2
61,28,-74.1216,-36.2162,-0.019,-0.406,23.1
61,29,-74.1216,-36.0811,0.477,-0.338,9.6
61,30,-74.1216,-35.9459,0.666,-0.087,10.8
61,31,-74.1216,-35.8108,0.6,-0.269,22.0
61,32,-74.1216,-35.6757,-0.262,0.261,14.2
61,33,-74.1216,-35.5405,0.743,-0.126,5.5
61,34,-74.1216,-35.4054,-0.01,0.2,14.9
61,35,-74.1216,-35.2703,-0.059,-0.019,6.7
61,36,-74.1216,-35.1351,-0.419,0.173,24.7
61,37,-74.1216,-35.0,0.132,-0.267,16.8
61,38,-74.1216,-34.8649,-0.358,0.231,10.1
61,39,-74.1216,-34.7297,-0.177,-0.325,16.3
61,40,-74.1216,-34.5946,-0.088,-0.054,6.5
61,41,-74.1216,-34.4595,0.551,-0.386,21.0
61,42,-74.1216,-34.3243,0.638,-0.124,23.5
61,43,-74.1216,-34.1892,-0.107,-0.282,22.5
61,44,-74.1216,-34.0541,0.616,-0.333,11.8
61,45,-74.1216,-33.9189,0.614,0.367,11.5
61,46,-74.1216,-33.7838,0.494,-0.44,5.7
61,47,-74.1216,-33.6486,-0.309,0.187,18.0
61,48,-74.1216,-33.5135,0.397,0.384,15.7
61,49,-74.1216,-33.3784,0.729,-0.58,14.2
61,50,-74.1216,-33.2432,0.387,0.099,23.2
61,51,-74.1216,-33.1081,-0.069,-0.347,8.4
61,52,-74.1216,-32.973,0.151,-0.56,5.2
61,53,-74.1216,-32.8378,0.339,-0.197,6.5
61,54,-74.1216,-32.7027,0.164,0.335,9.5
61,55,-74.1216,-32.5676,-0.344,-0.588,5.7
61,56,-74.1216,-32.4324,-0.094,-0.012,15.1
61,57,-74.1216,-32.2973,0.543,-0.099,11.3
61,58,-74.1216,-32.1622,0.62,0.273,8.6
61,59,-74.1216,-32.027,-0.322,-0.516,20.0
61,60,-74.1216,-31.8919,0.738,0.082,9.1
61,61,-74.1216,-31.7568,-0.073,0.08,18.8
61,62,-74.1216,-31.6216,0.361,0.069,12.0
61,63,-74.1216,-31.4865,0.477,0.342,15.2
61,64,-74.1216,-31.3514,0.556,0.223,23.7
61,65,-74.1216,-31.2162,0.729,-0.558,5.7
61,66,-74.1216,-31.0811,-0.093,-0.129,15.0
61,67,-74.1216,-30.9459,0.616,-0.202,22.1
61,68,-74.1216,-30.8108,-0.329,-0.29,16.8
61,69,-74.1216,-30.6757,0.417,-0.149,10.5
61,70,-74.1216,-30.5405,0.465,-0.216,13.0
61,71,-74.1216,-30.4054,0.381,-0.168,18.6
61,72,-74.1216,-30.2703,-0.172,0.379,22.8
61,73,-74.1216,-30.1351,0.635,-0.511,5.8
61,74,-74.1216,-30.0,-0.28,0.322,6.4
62,0,-74.1892,-40.0,-0.43,-0.12,11.5
62,1,-74.1892,-39.8649,0.433,0.024,9.7
62,2,-74.1892,-39.7297,0.118,0.23,10.3
62,3,-74.1892,-39.5946,0.604,-0.24,9.4
62,4,-74.1892,-39.4595,-0.002,-0.17,8.9
62,5,-74.1892,-39.3243,-0.281,-0.19,7.6
62,6,-74.1892,-39.1892,0.587,-0.225,23.7
62,7,-74.1892,-39.0541,0.214,0.326,7.9
62,8,-74.1892,-38.9189,-0.254,0.229,9.1
62,9,-74.1892,-38.7838,0.436,-0.491,9.9
62,10,-74.1892,-38.6486,0.164,-0.492,23.7
62,11,-74.1892,-38.5135,0.286,-0.172,20.1
62,12,-74.1892,-38.3784,0.099,-0.501,20.8
62,13,-74.1892,-38.2432,0.577,0.019,7.1
62,14,-74.1892,-38.1081,0.578,-0.456,21.7
62,15,-74.1892,-37.973,0.422,-0.078,13.2
62,16,-74.1892,-37.8378,-0.363,-0.593,10.3
62,17,-74.1892,-37.7027,0.591,-0.283,16.5
62,18,-74.1892,-37.5676,0.372,0.077,21.4
62,19,-74.1892,-37.4324,0.406,-0.116,20.6
62,20,-74.1892,-37.2973,-0.028,0.378,22.8
62,21,-74.1892,-37.1622,0.643,0.274,23.6
62,22,-74.1892,-37.027,0.443,-0.241,9.8
62,23,-74.1892,-36.8919,-0.354,-0.555,13.5
62,24,-74.1892,-36.7568,0.03,0.246,5.3
62,25,-74.1892,-36.6216,0.652,0.311,22.6
62,26,-74.1892,-36.4865,-0.439,0.221,8.1
62,27,-74.1892,-36.3514,0.75,-0.472,22.2
62,28,-74.1892,-36.2162,0.383,0.398,11.6
62,29,-74.1892,-36.0811,0.321,-0.341,12.4
62,30,-74.1892,-35.9459,-0.148,0.124,5.8
62,31,-74.1892,-35.8108,-0.177,0.308,11.5
62,32,-74.1892,-35.6757,0.725,-0.364,22.8
62,33,-74.1892,-35.5405,-0.112,0.308,5.5
62,34,-74.1892,-35.4054,0.508,-0.291,13.1
62,35,-74.1892,-35.2703,0.011,0.376,5.6
62,36,-74.1892,-35.1351,-0.319,-0.319,12.4
62,37,-74.1892,-35.0,-0.486,0.353,8.5
62,38,-74.1892,-34.8649,0.208,-0.546,10.0
62,39,-74.1892,-34.7297,0.769,0.109,22.6
62,40,-74.1892,-34.5946,-0.02,-0.068,13.7
62,41,-74.1892,-34.4595,-0.036,-0.122,10.5
62,42,-74.1892,-34.3243,-0.053,-0.377,16.8
62,43,-74.1892,-34.1892,0.177,0.106,7.8
62,44,-74.1892,-34.0541,0.073,-0.409,10.2
62,45,-74.1892,-33.9189,0.644,-0.047,15.9
62,46,-74.1892,-33.7838,0.157,-0.347,9.8
62,47,-74.1892,-33.6486,0.16,0.356,18.6
62,48,-74.1892,-33.5135,-0.32,-0.571,14.8
62,49,-74.1892,-33.3784,0.778,-0.4,20.4
62,50,-74.1892,-33.2432,-0.175,-0.358,24.0
62,51,-74.1892,-33.1081,-0.405,-0.186,7.3
62,52,-74.1892,-32.973,0.362,-0.367,11.7
62,53,-74.1892,-32.8378,0.274,-0.109,11.4
62,54,-74.1892,-32.7027,0.04,0.272,8.0
62,55,-74.1892,-32.5676,0.049,0.112,21.2
62,56,-74.1892,-32.4324,0.521,-0.02,20.2
62,57,-74.1892,-32.2973,-0.246,-0.511,14.7
62,58,-74.1892,-32.1622,0.566,0.094,15.8
62,59,-74.1892,-32.027,0.343,-0.434,6.2
62,60,-74.1892,-31.8919,0.045,0.186,16.1
62,61,-74.1892,-31.7568,0.095,-0.35,20.8
62,62,-74.1892,-31.6216,-0.166,-0.183,16.5
62,63,-74.1892,-31.4865,0.478,-0.25,10.3
62,64,-74.1892,-31.3514,0.167,0.259,18.4
62,65,-74.1892,-31.2162,-0.083,-0.473,12.2
62,66,-74.1892,-31.0811,0.275,-0.034,15.9
62,67,-74.1892,-30.9459,0.794,-0.458,14.8
62,68,-74.1892,-30.8108,0.066,0.105,12.6
62,69,-74.1892,-30.6757,0.697,0.305,19.4
62,70,-74.1892,-30.5405,-0.051,-0.165,22.7
62,71,-74.1892,-30.4054,-0.429,-0.112,5.1
62,72,-74.1892,-30.2703,-0.234,0.327,23.7
62,73,-74.1892,-30.1351,0.044,-0.079,15.2
62,74,-74.1892,-30.0,-0.214,-0.112,19.0
63,0,-74.2568,-40.0,-0.5,-0.022,22.1
63,1,-74.2568,-39.8649,0.69,0.089,14.3
63,2,-74.2568,-39.7297,0.597,-0.493,21.7
63,3,-74.2568,-39.5946,0.465,0.221,8.6
63,4,-74.2568,-39.4595,-0.282,-0.164,8.2
63,5,-74.2568,-39.3243,-0.344,-0.528,18.1
63,6,-74.2568,-39.1892,-0.412,0.186,22.4
63,7,-74.2568,-39.0541,0.441,-0.223,22.8
63,8,-74.2568,-38.9189,0.707,-0.5,17.9
63,9,-74.2568,-38.7838,0.06,0.034,15.5
63,10,-74.2568,-38.6486,-0.345,0.28,11.6
63,11,-74.2568,-38.5135,0.166,0.288,24.6
63,12,-74.2568,-38.3784,-0.047,0.358,11.4
63,13,-74.2568,-38.2432,-0.013,0.268,19.9
63,14,-74.2568,-38.1081,0.308,-0.598,15.6
63,15,-74.2568,-37.973,0.434,-0.22,17.2
63,16,-74.2568,-37.8378,-0.356,0.219,12.9
63,17,-74.2568,-37.7027,-0.454,-0.234,24.3
63,18,-74.2568,-37.5676,0.793,0.002,16.4
63,19,-74.2568,-37.4324,-0.197,0.006,23.8
63,20,-74.2568,-37.2973,-0.43,-0.235,5.2
63,21,-74.2568,-37.1622,-0.253,0.304,16.5
63,22,-74.2568,-37.027,-0.449,-0.097,19.3
63,23,-74.2568,-36.8919,0.009,-0.135,19.9
63,24,-74.2568,-36.7568,0.543,0.398,23.1
63,25,-74.2568,-36.6216,-0.056,-0.106,5.1
63,26,-74.2568,-36.4865,0.077,-0.422,5.0
63,27,-74.2568,-36.3514,0.378,-0.087,14.4
63,28,-74.2568,-36.2162,0.162,0.214,5.6
63,29,-74.2568,-36.0811,0.62,0.177,24.5
63,30,-74.2568,-35.9459,0.626,0.189,9.4
63,31,-74.2568,-35.8108,-0.487,0.108,14.5
63,32,-74.2568,-35.6757,0.511,-0.346,6.2
63,33,-74.2568,-35.5405,0.099,0.262,15.4
63,34,-74.2568,-35.4054,0.785,0.293,12.6
63,35,-74.2568,-35.2703,0.128,-0.406,5.9
63,36,-74.2568,-35.1351,0.783,-0.47,11.7
63,37,-74.2568,-35.0,0.481,0.376,12.8
63,38,-74.2568,-34.8649,-0.177,0.268,24.8
63,39,-74.2568,-34.7297,0.2,0.293,9.2
63,40,-74.2568,-34.5946,0.79,0.286,15.9
63,41,-74.2568,-34.4595,0.615,-0.058,24.7
63,42,-74.2568,-34.3243,-0.373,0.046,20.8
63,43,-74.2568,-34.1892,0.418,-0.055,24.9
63,44,-74.2568,-34.0541,-0.051,-0.549,24.4
63,45,-74.2568,-33.9189,-0.491,0.146,14.8
63,46,-74.2568,-33.7838,0.025,-0.095,18.9
63,47,-74.2568,-33.6486,-0.195,0.048,7.2
63,48,-74.2568,-33.5135,0.565,-0.097,13.8
63,49,-74.2568,-33.3784,-0.061,-0.108,21.2
63,50,-74.2568,-33.2432,0.576,-0.428,15.1
63,51,-74.2568,-33.1081,-0.499,-0.321,19.1
63,52,-74.2568,-32.973,-0.1,-0.441,19.9
63,53,-74.2568,-32.8378,-0.186,-0.404,10.1
63,54,-74.2568,-32.7027,-0.196,0.373,22.5
63,55,-74.2568,-32.5676,-0.411,-0.447,14.2
63,56,-74.2568,-32.4324,-0.257,-0.331,9.2
63,57,-74.2568,-32.2973,0.222,-0.009,22.3
63,58,-74.2568,-32.1622,-0.121,0.01,13.4
63,59,-74.2568,-32.027,0.043,-0.446,20.0
63,60,-74.2568,-31.8919,-0.01,0.194,16.0
63,61,-74.2568,-31.7568,0.639,0.185,12.6
63,62,-74.2568,-31.6216,0.677,-0.363,21.2
63,63,-74.2568,-31.4865,0.141,-0.311,16.7
63,64,-74.2568,-31.3514,-0.071,0.338,12.8
63,65,-74.2568,-31.2162,-0.361,0.226,7.2
63,66,-74.2568,-31.0811,0.739,0.098,22.9
63,67,-74.2568,-30.9459,-0.422,-0.518,5.7
63,68,-74.2568,-30.8108,-0.113,-0.182,22.3
63,69,-74.2568,-30.6757,-0.113,-0.041,12.2
63,70,-74.2568,-30.5405,-0.083,-0.413,17.8
63,71,-74.2568,-30.4054,-0.286,-0.152,23.4
63,72,-74.2568,-30.2703,0.518,0.001,8.0
63,73,-74.2568,-30.1351,-0.341,-0.273,16.3
63,74,-74.2568,-30.0,0.325,0.181,20.3
